id,nama,tanggal,jumlah
TRX07235,OSAMY,2025-06-08,984.27
TRX07236,OMINI,2023-09-08,305.28
TRX07237,ZQCRS,2023-02-23,612.11
TRX07238,XLAJG,2024-01-30,539.47
TRX07239,LUDOW,2025-09-04,951.33
TRX07240,NJLNR,2025-09-08,403.79
TRX07241,TINRW,2024-09-23,394.77
TRX07242,TLXQX,2024-11-16,636.79
TRX07243,HIZRL,2024-06-06,300.37
TRX07244,LPEWV,2024-06-17,118.54
TRX07245,OCVDQ,2025-08-26,977.7
TRX07246,OGYHV,2024-01-25,618.01
TRX07247,WQANZ,2025-05-16,92.97
TRX07248,LTIIS,2024-03-05,717.33
TRX07249,YSUJL,2024-06-13,586.31
TRX07250,OKETE,2025-08-03,422.81
TRX07251,FYJUV,2024-02-09,569.94
TRX07252,SFKHK,2023-01-18,630.26
TRX07253,KPOPX,2025-09-12,733.9
TRX07254,FIQYM,2024-07-27,443.34
TRX07255,SXUHM,2024-04-14,824.78
TRX07256,SGGUY,2024-03-10,885.44
TRX07257,PFZLR,2025-06-26,333.81
TRX07258,ORANM,2025-10-31,198.91
TRX07259,SZCOE,2025-11-28,763.52
TRX07260,LGVSP,2025-04-15,291.06
TRX07261,ASTCZ,2025-01-22,60.28
TRX07262,TXCFZ,2024-02-06,97.38
TRX07263,GABRA,2024-07-03,182.26
TRX07264,FHXOO,2025-11-23,964.65
TRX07265,SLRQJ,2023-07-27,599.13
TRX07266,UQOJO,2023-09-12,335.09
TRX07267,JOPTT,2024-04-01,242.85
TRX07268,LGEVK,2025-09-03,748.11
TRX07269,ILQOV,2024-05-25,293.78
TRX07270,QLZQL,2024-12-10,383.05
TRX07271,OVUII,2025-08-31,164.53
TRX07272,IBZHO,2025-04-16,554.18
TRX07273,ZWHII,2023-09-26,647.29
TRX07274,ORVNB,2023-06-04,889.23
TRX07275,QMPUJ,2025-05-09,196.75
TRX07276,GYXBG,2025-10-17,483.86
TRX07277,KFESK,2023-08-21,385.78
TRX07278,OCZXD,2024-10-18,569.06
TRX07279,TTWNC,2025-10-11,41.14
TRX07280,BIHBX,2024-09-04,622.39
TRX07281,ZBNMV,2023-08-26,779.47
TRX07282,TGXKJ,2025-07-10,296.23
TRX07283,BVHLR,2024-11-18,521.38
TRX07284,DEHBY,2023-11-11,274.84
TRX07285,MNFQD,2025-04-26,851.84
TRX07286,UALWW,2023-03-14,200.95
TRX07287,JNZEJ,2024-02-28,71.97
TRX07288,HMFTQ,2024-11-22,327.03
TRX07289,MPJVK,2025-05-14,262.55
TRX07290,QLSTD,2023-06-16,394.59
TRX07291,ANIQL,2025-06-01,359.08
TRX07292,EZDBX,2023-02-02,428.07
TRX07293,RZMVG,2025-10-21,780.9
TRX07294,HGXNC,2025-11-17,736.81
TRX07295,FPCZA,2023-04-11,28.97
TRX07296,AZAJK,2025-08-03,609.5
TRX07297,QTOJC,2025-07-28,809.42
TRX07298,JXEXN,2025-01-21,19.1
TRX07299,PTYIT,2024-09-14,157.49
TRX07300,EYHTP,2023-08-29,786.65
TRX07301,HMYIS,2024-05-05,662.36
TRX07302,YHMUT,2024-08-18,671.1
TRX07303,QGSAD,2024-12-10,683.67
TRX07304,BLTXQ,2023-08-06,151.76
TRX07305,SMQMW,2024-07-07,945.1
TRX07306,IYITT,2024-07-27,237.13
TRX07307,ANGCX,2023-01-11,266.45
TRX07308,RNOLA,2023-08-08,363.4
TRX07309,VFNUZ,2025-12-12,85.07
TRX07310,NSXLY,2024-04-12,414.5
TRX07311,NXESK,2025-08-06,650.09
TRX07312,UDYGI,2025-11-13,552.54
TRX07313,SZOUY,2024-03-30,89.58
TRX07314,VVAEQ,2023-01-27,109.28
TRX07315,JOWPZ,2023-09-25,998.32
TRX07316,WKODO,2025-09-19,123.03
TRX07317,FBDKK,2025-01-25,259.39
TRX07318,SLQTE,2025-10-27,722.4
TRX07319,BWQYO,2025-04-22,948.43
TRX07320,LODEK,2023-03-24,404.02
TRX07321,PEZXK,2024-06-20,531.3
TRX07322,AIACV,2025-03-24,38.54
TRX07323,QXIKT,2024-01-30,769.51
TRX07324,DBINV,2024-12-30,56.96
TRX07325,CDCLQ,2025-01-23,410.36
TRX07326,WLLBS,2023-11-29,676.56
TRX07327,YPXYV,2025-12-01,324.19
TRX07328,UEZDA,2023-02-19,856.59
TRX07329,BPMUN,2024-12-10,423.69
TRX07330,QVKYV,2024-06-07,728.47
TRX07331,DWBNY,2024-07-27,191.09
TRX07332,EHSTG,2025-12-07,246.06
TRX07333,LWOFJ,2025-07-01,124.68
TRX07334,CNBKL,2024-08-07,191.29
TRX07335,BCOXK,2024-10-31,508.6
TRX07336,ATBOW,2024-12-31,901.22
TRX07337,EJRXA,2023-04-15,227.25
TRX07338,RIVKH,2025-03-01,609.48
TRX07339,HVQXC,2024-09-26,454.15
TRX07340,NFRQM,2023-11-17,64.99
TRX07341,DWYOU,2025-02-23,205.52
TRX07342,DQPJW,2023-08-06,83.51
TRX07343,QLBST,2025-05-02,789.4
TRX07344,OORGX,2024-09-16,875.29
TRX07345,WDPWM,2023-11-25,815.56
TRX07346,IEPYA,2025-10-29,515.35
TRX07347,XUNQU,2025-06-03,167.05
TRX07348,HHSZO,2024-10-26,910.09
TRX07349,LFLCN,2024-02-09,103.23
TRX07350,GMFXQ,2025-04-14,736.99
TRX07351,LEPCY,2023-08-19,20.22
TRX07352,MOXAJ,2025-07-11,204.26
TRX07353,EPNIL,2023-07-18,727.42
TRX07354,JVYVO,2025-03-22,539.26
TRX07355,MMTPH,2024-10-11,183.26
TRX07356,CMVRC,2024-06-09,229.81
TRX07357,SKIKU,2023-10-16,739.44
TRX07358,GENBR,2023-08-08,422.39
TRX07359,VKHPT,2023-03-09,252.13
TRX07360,PEEOB,2023-03-02,198.76
TRX07361,NRLWS,2024-04-28,352.76
TRX07362,UIDRV,2023-01-12,468.0
TRX07363,CHCTV,2025-06-23,392.51
TRX07364,OBDMZ,2023-06-29,810.75
TRX07365,FDSYQ,2024-01-14,812.32
TRX07366,UTEXV,2024-03-13,321.55
TRX07367,UGMXQ,2023-05-31,592.56
TRX07368,CALOM,2023-08-21,227.68
TRX07369,NTFZY,2025-05-05,747.89
TRX07370,VOGNJ,2023-03-19,688.72
TRX07371,GONIM,2024-08-06,945.99
TRX07372,QRHJQ,2025-05-06,758.49
TRX07373,ORWIT,2025-06-25,126.9
TRX07374,OWIHE,2025-04-29,343.72
TRX07375,NFNKW,2025-07-13,246.45
TRX07376,DVXQF,2025-04-14,492.88
TRX07377,SGLVC,2023-02-25,490.42
TRX07378,CUECF,2023-05-06,267.0
TRX07379,CBUOB,2023-10-18,599.11
TRX07380,XXFCT,2023-01-23,955.77
TRX07381,KOJTL,2023-11-02,416.93
TRX07382,AHSWN,2025-04-05,855.01
TRX07383,UDFON,2025-10-05,189.83
TRX07384,QBPLJ,2025-02-02,974.56
TRX07385,RKEMU,2023-11-25,772.66
TRX07386,PZUXH,2025-05-11,467.87
TRX07387,YYLGO,2023-06-21,699.77
TRX07388,RZHWC,2025-04-15,164.03
TRX07389,ULQNV,2023-08-08,272.72
TRX07390,GVOUW,2023-12-19,788.87
TRX07391,ZNDOA,2025-05-08,389.64
TRX07392,DMMDJ,2023-01-05,380.49
TRX07393,APGYA,2023-02-15,934.76
TRX07394,BMTKE,2025-11-26,37.87
TRX07395,QPFZJ,2024-08-17,577.54
TRX07396,CUIZB,2023-03-13,593.42
TRX07397,WSARU,2024-06-12,994.82
TRX07398,VVOWM,2024-01-22,503.66
TRX07399,GAANQ,2024-07-30,73.48
TRX07400,RTIAC,2024-12-25,100.5
TRX07401,DWGFR,2023-09-12,733.39
TRX07402,NHWVS,2024-08-07,664.51
TRX07403,FIUES,2025-06-28,312.2
TRX07404,KKUUG,2025-06-20,455.29
TRX07405,CSRCQ,2024-02-28,834.03
TRX07406,CDKAM,2024-09-01,630.86
TRX07407,EQBPO,2024-11-08,231.14
TRX07408,NBRDL,2025-01-18,891.71
TRX07409,PJLWG,2025-10-25,983.05
TRX07410,VDZDK,2024-02-04,22.8
TRX07411,RERLA,2025-09-17,767.75
TRX07412,NURJE,2025-05-14,467.24
TRX07413,ZNNHP,2024-03-10,435.63
TRX07414,QQZJS,2024-05-22,701.48
TRX07415,RCQMR,2024-10-26,699.21
TRX07416,MNTIV,2025-10-21,49.8
TRX07417,MSRQF,2025-10-14,124.82
TRX07418,NNKZX,2023-11-23,430.64
TRX07419,KZPPY,2023-02-06,94.74
TRX07420,ZRPRR,2023-10-12,137.42
TRX07421,TXELI,2024-08-26,297.48
TRX07422,YWEWJ,2024-08-26,966.88
TRX07423,MJOCW,2024-07-01,590.56
TRX07424,FKGPJ,2025-06-17,123.24
TRX07425,KCYKA,2025-08-02,512.75
TRX07426,PFMVG,2024-03-05,852.91
TRX07427,DALUZ,2024-11-07,790.21
TRX07428,XDEMJ,2025-02-13,689.32
TRX07429,GWTZU,2024-02-04,643.28
TRX07430,JYXEF,2025-06-30,18.5
TRX07431,PMEOK,2024-08-25,869.3
TRX07432,EESEJ,2025-11-18,505.56
TRX07433,JBTFX,2023-01-15,271.63
TRX07434,FIGUJ,2023-08-24,727.52
TRX07435,LYBCE,2025-03-16,94.74
TRX07436,COAAQ,2025-12-13,808.1
TRX07437,LVWKP,2024-03-20,927.44
TRX07438,JLDQP,2025-06-09,381.73
TRX07439,FQHZA,2023-03-24,873.34
TRX07440,ZXLKJ,2023-05-05,531.67
TRX07441,DAMIK,2023-04-18,53.51
TRX07442,FDIPY,2025-04-11,921.22
TRX07443,RJSOJ,2023-12-30,275.1
TRX07444,GROUI,2023-05-23,588.44
TRX07445,OWECR,2023-09-09,42.35
TRX07446,FGRPB,2024-04-03,479.13
TRX07447,DFQSB,2025-03-22,562.31
TRX07448,VOZLO,2023-04-03,170.36
TRX07449,UDTJE,2023-09-26,899.82
TRX07450,SDGGN,2023-10-06,603.39
TRX07451,LMFAG,2023-10-13,791.49
TRX07452,SIDIO,2025-10-01,233.37
TRX07453,GMDZN,2025-10-17,427.69
TRX07454,LMNNY,2024-11-26,494.36
TRX07455,JYXAM,2023-03-19,479.03
TRX07456,XAREI,2023-09-12,877.36
TRX07457,HXCDP,2024-10-12,348.69
TRX07458,RTXKZ,2024-10-23,935.23
TRX07459,XLXIB,2025-04-11,957.85
TRX07460,WYKDE,2023-02-18,594.35
TRX07461,GGKJY,2025-04-30,918.67
TRX07462,AXVOI,2025-03-11,242.96
TRX07463,CVLZB,2025-04-03,550.23
TRX07464,UNAPG,2025-03-19,655.86
TRX07465,MROOU,2025-01-07,574.02
TRX07466,CDPHW,2025-10-25,839.51
TRX07467,TUUEI,2024-01-23,305.59
TRX07468,FBPUD,2024-12-26,28.36
TRX07469,USUUO,2025-11-24,959.6
TRX07470,JQODS,2023-09-18,75.77
TRX07471,GUZIY,2025-06-15,964.44
TRX07472,ZJQPQ,2023-09-04,759.27
TRX07473,NFYSC,2023-05-28,775.1
TRX07474,TMFHZ,2025-10-23,512.36
TRX07475,KQEDV,2025-12-23,523.89
TRX07476,QOIWI,2023-07-14,889.14
TRX07477,NIQOC,2023-10-23,620.06
TRX07478,DXCFV,2025-06-13,288.89
TRX07479,QNLEF,2023-11-29,198.2
TRX07480,APTAK,2024-06-27,167.13
TRX07481,GEBGS,2023-08-07,390.32
TRX07482,GENRP,2024-11-12,729.41
TRX07483,SIMBR,2024-05-04,262.81
TRX07484,ATJSU,2025-05-03,936.38
TRX07485,KHVDZ,2024-04-10,242.17
TRX07486,INRIW,2023-05-06,776.88
TRX07487,MHALW,2025-09-06,24.69
TRX07488,WJRPW,2024-03-18,123.95
TRX07489,XLGUQ,2023-05-26,684.44
TRX07490,EPARX,2024-08-09,193.61
TRX07491,XYQYB,2025-08-03,567.87
TRX07492,REZCI,2025-03-26,339.31
TRX07493,CKLKC,2024-01-29,380.6
TRX07494,YQDVW,2023-09-09,631.74
TRX07495,BVTDT,2023-01-15,187.56
TRX07496,YIHCZ,2024-08-30,823.52
TRX07497,PCRXC,2023-04-03,728.67
TRX07498,YMBBK,2023-06-04,121.2
TRX07499,VDWBD,2025-06-06,715.41
TRX07500,NDURK,2023-12-30,626.29
TRX07501,WYSHX,2025-01-25,923.55
TRX07502,BSTQA,2024-10-03,632.95
TRX07503,CEQCH,2024-02-01,928.97
TRX07504,TPXXF,2025-05-03,810.6
TRX07505,PSCKI,2024-12-05,326.61
TRX07506,XWZAZ,2023-06-19,469.92
TRX07507,HIDXC,2023-07-23,785.51
TRX07508,RAWMA,2023-05-16,507.52
TRX07509,NJYAS,2024-11-15,831.54
TRX07510,UGNRK,2023-12-10,510.79
TRX07511,YFSZY,2024-04-15,135.23
TRX07512,YNCOS,2023-05-30,301.43
TRX07513,PKDXF,2023-05-04,621.59
TRX07514,MMSSO,2024-06-20,817.84
TRX07515,ZYVVC,2024-01-13,23.46
TRX07516,MVNTX,2025-03-08,83.01
TRX07517,LBPSP,2023-11-05,13.71
TRX07518,MEJEP,2025-03-31,626.77
TRX07519,EKEBX,2023-08-11,436.39
TRX07520,CBFSQ,2025-08-01,701.57
TRX07521,RUQQC,2024-09-15,488.39
TRX07522,EJLNV,2023-08-13,450.96
TRX07523,FMWHB,2025-08-21,694.73
TRX07524,WLAXT,2023-05-27,242.38
TRX07525,YRABU,2024-02-27,666.82
TRX07526,LAOYU,2025-05-26,171.07
TRX07527,LHPXC,2025-02-18,200.91
TRX07528,ZBWVI,2023-05-27,627.17
TRX07529,CJPQU,2024-02-03,168.74
TRX07530,SBKOI,2025-03-21,419.33
TRX07531,ZCJTH,2024-09-05,458.44
TRX07532,KZENS,2024-03-25,325.41
TRX07533,DMMUH,2024-02-18,515.0
TRX07534,BZYKZ,2024-04-06,767.61
TRX07535,XWAFB,2024-10-22,745.73
TRX07536,SNHPS,2025-08-03,701.74
TRX07537,VBNED,2024-08-07,54.98
TRX07538,MIPUK,2024-11-05,765.33
TRX07539,GTNPI,2025-09-04,887.34
TRX07540,EJFTI,2025-10-22,184.89
TRX07541,SDJML,2025-02-07,240.81
TRX07542,NKRRE,2025-12-01,27.41
TRX07543,AIUOW,2023-09-26,643.01
TRX07544,CRSWM,2025-01-18,37.23
TRX07545,RJSJR,2025-08-02,383.03
TRX07546,BPGLH,2023-08-26,468.11
TRX07547,KWYWW,2023-12-02,915.79
TRX07548,EIXZK,2024-02-02,467.44
TRX07549,PKJVM,2023-08-09,513.36
TRX07550,VIFLY,2023-10-20,891.47
TRX07551,EPZPV,2023-11-21,291.03
TRX07552,DBWVW,2023-03-12,594.18
TRX07553,WEDCA,2025-03-24,409.48
TRX07554,EQXWU,2025-12-14,594.06
TRX07555,EJAMP,2025-04-06,531.96
TRX07556,RIRZT,2024-10-23,529.25
TRX07557,QOYSR,2025-11-10,979.06
TRX07558,QHQSW,2025-12-27,551.43
TRX07559,ZZUUI,2025-09-05,310.89
TRX07560,QIHAJ,2025-07-31,879.02
TRX07561,SOSPX,2024-12-08,564.05
TRX07562,VSBGB,2023-02-26,540.21
TRX07563,FLHDV,2023-04-05,883.94
TRX07564,OUVEC,2025-08-29,116.7
TRX07565,JJBYX,2023-03-01,207.43
TRX07566,TAYQZ,2023-06-20,619.05
TRX07567,DFZXP,2025-10-03,205.69
TRX07568,OAJAP,2023-01-25,881.64
TRX07569,MBXEN,2025-12-04,51.99
TRX07570,YVTNC,2023-06-17,193.08
TRX07571,ESAOF,2024-09-12,755.63
TRX07572,RVXST,2023-08-20,736.83
TRX07573,QAYAV,2024-06-11,924.84
TRX07574,ARXEP,2023-09-05,209.34
TRX07575,FELHW,2024-08-25,456.28
TRX07576,UMZSJ,2023-08-07,465.32
TRX07577,HMMBM,2024-06-18,782.05
TRX07578,KUWQW,2024-01-09,580.63
TRX07579,CAMLJ,2023-09-03,817.07
TRX07580,ZZUOJ,2023-03-03,84.87
TRX07581,YRAYP,2023-09-17,825.9
TRX07582,SHMCP,2023-02-14,211.98
TRX07583,HSDWQ,2023-01-25,299.46
TRX07584,QRMJB,2025-05-29,254.44
TRX07585,YAXII,2023-10-10,890.76
TRX07586,HBYJM,2025-12-27,771.16
TRX07587,QSQRA,2024-10-25,420.76
TRX07588,EZZAP,2023-02-16,727.66
TRX07589,IJULO,2025-02-15,272.76
TRX07590,PFQXW,2024-10-21,594.86
TRX07591,SNNAD,2024-07-03,710.07
TRX07592,HHIXI,2023-06-13,443.15
TRX07593,DZPYC,2024-02-25,19.96
TRX07594,LUCLD,2025-10-04,253.3
TRX07595,SWSLV,2024-02-08,161.44
TRX07596,HSPCO,2025-12-05,194.17
TRX07597,RQWRL,2025-06-05,782.18
TRX07598,GXUZP,2023-01-16,319.77
TRX07599,AAUNV,2024-06-05,274.04
TRX07600,IBXRQ,2024-08-16,119.57
TRX07601,ORACF,2024-05-07,110.29
TRX07602,REMMF,2023-11-14,634.45
TRX07603,SXIDO,2025-02-12,340.52
TRX07604,ICYXH,2023-09-26,187.44
TRX07605,YEIWR,2024-05-03,17.12
TRX07606,WRTWX,2025-02-19,986.32
TRX07607,NCDRJ,2025-04-19,785.83
TRX07608,PFSAJ,2024-08-22,292.51
TRX07609,FQAYU,2024-03-21,600.87
TRX07610,HYGRO,2024-01-01,770.87
TRX07611,RKKDY,2024-04-10,421.71
TRX07612,JFEJK,2023-09-09,968.08
TRX07613,SLDSV,2023-03-15,844.88
TRX07614,IUSVT,2024-12-03,409.78
TRX07615,CEYCQ,2023-11-26,599.9
TRX07616,JGCXL,2023-11-16,20.89
TRX07617,CTANF,2024-06-25,408.95
TRX07618,OSOJN,2024-07-17,216.13
TRX07619,TEEHA,2025-08-02,40.16
TRX07620,EJKVK,2023-12-14,390.74
TRX07621,IMHUM,2024-01-19,388.61
TRX07622,ORROE,2023-12-11,815.74
TRX07623,BSECM,2024-12-01,87.96
TRX07624,ISJSP,2023-01-12,546.17
TRX07625,FQPTK,2025-03-23,447.32
TRX07626,QQFTR,2025-07-13,216.97
TRX07627,SAXRQ,2024-03-13,207.25
TRX07628,NHKUE,2024-03-18,97.48
TRX07629,SSNXL,2024-12-31,74.67
TRX07630,RZKRV,2024-06-26,801.36
TRX07631,IWMIA,2024-12-20,731.6
TRX07632,NTIBV,2025-08-02,790.0
TRX07633,WSXWU,2024-05-27,508.94
TRX07634,MZOTL,2023-09-30,333.42
TRX07635,NETKP,2025-02-06,39.27
TRX07636,BTRVE,2024-11-21,23.32
TRX07637,ITTOY,2025-03-06,364.58
TRX07638,NCJYS,2023-06-25,302.22
TRX07639,HVVZO,2024-11-17,479.81
TRX07640,RPOCC,2023-01-30,153.27
TRX07641,URNVN,2023-01-04,579.82
TRX07642,RQIHS,2025-11-20,466.42
TRX07643,LVPVB,2024-12-23,423.2
TRX07644,SCGEM,2025-04-10,418.39
TRX07645,FGNIF,2025-12-24,421.45
TRX07646,BMFLS,2024-12-05,957.83
TRX07647,UTVPL,2025-07-05,680.32
TRX07648,IZIAE,2025-07-09,414.43
TRX07649,PQWBR,2024-01-02,875.6
TRX07650,HIIXI,2023-03-06,662.57
TRX07651,HHGSK,2024-12-15,823.59
TRX07652,HIQUW,2023-02-17,460.85
TRX07653,XYTNY,2023-10-15,831.87
TRX07654,VZKVP,2023-06-03,932.23
TRX07655,FBDUH,2025-05-18,259.17
TRX07656,NJGFP,2023-06-12,787.38
TRX07657,GJOVG,2024-02-25,371.38
TRX07658,GISVV,2024-10-24,491.69
TRX07659,IEAVA,2025-09-16,339.86
TRX07660,ORGIT,2024-02-03,489.69
TRX07661,OBCMZ,2025-11-02,261.16
TRX07662,PLYZJ,2025-01-13,22.86
TRX07663,VDUMH,2024-05-05,623.04
TRX07664,LCVEP,2024-05-31,158.37
TRX07665,XEKCM,2024-12-27,76.33
TRX07666,LLBEB,2024-04-20,570.48
TRX07667,VSNGP,2023-03-18,649.34
TRX07668,BZETU,2024-03-05,582.72
TRX07669,UTVHS,2024-07-20,83.41
TRX07670,LJIQO,2024-05-25,478.84
TRX07671,HPWDW,2024-08-11,806.61
TRX07672,ETMMU,2025-10-10,862.23
TRX07673,RZHPF,2023-08-07,511.75
TRX07674,RCNYK,2023-07-10,132.73
TRX07675,YZZAG,2023-12-15,544.23
TRX07676,UVLZI,2024-06-08,656.15
TRX07677,UDYUL,2024-01-31,228.34
TRX07678,VWUGT,2025-01-17,649.81
TRX07679,YKDUY,2024-01-18,441.45
TRX07680,DRFAM,2023-08-20,995.92
TRX07681,BCYOA,2024-12-27,694.34
TRX07682,MJKXY,2023-03-24,901.78
TRX07683,VLUZR,2025-01-28,419.49
TRX07684,VEDXS,2024-06-18,795.98
TRX07685,IGHMC,2023-08-14,30.08
TRX07686,VBXOB,2024-05-14,60.87
TRX07687,TTYPJ,2024-09-20,569.21
TRX07688,ZRJBO,2025-08-02,371.45
TRX07689,IYUHY,2024-10-16,859.94
TRX07690,NIPVR,2024-05-29,277.83
TRX07691,XAFYW,2023-11-18,28.33
TRX07692,IPLBL,2023-09-14,748.45
TRX07693,YKUVO,2024-12-20,864.38
TRX07694,NEQHZ,2024-02-04,480.03
TRX07695,MGSLN,2023-03-14,760.05
TRX07696,RVAFY,2023-07-06,841.69
TRX07697,UYOCZ,2025-12-14,232.86
TRX07698,BFDNM,2024-01-15,596.24
TRX07699,IWIAZ,2024-01-14,814.23
TRX07700,EYMCK,2025-11-18,422.5
TRX07701,RIURL,2023-03-03,793.87
TRX07702,LSYDY,2023-08-10,740.18
TRX07703,GXCYE,2024-07-24,38.22
TRX07704,HJKPU,2023-03-23,160.38
TRX07705,ASTIJ,2024-12-01,154.47
TRX07706,PKUGG,2024-03-26,768.86
TRX07707,NPYLZ,2025-02-28,329.14
TRX07708,BUUXF,2023-07-28,571.6
TRX07709,YGNZS,2023-06-29,447.23
TRX07710,ZRSDX,2024-02-13,428.4
TRX07711,OPMJS,2025-12-12,696.14
TRX07712,DBLQR,2024-12-25,978.21
TRX07713,IPEVX,2024-11-23,613.61
TRX07714,VCJFC,2023-01-10,635.41
TRX07715,CAFSM,2023-08-20,798.29
TRX07716,OUVHD,2025-12-20,122.61
TRX07717,KSMZW,2023-06-17,913.04
TRX07718,HZXQG,2023-11-12,911.99
TRX07719,OOOJF,2025-05-14,393.8
TRX07720,AEZDE,2025-07-19,341.37
TRX07721,ULAMR,2025-12-30,218.89
TRX07722,DVVKM,2024-10-25,352.83
TRX07723,WOFXF,2025-06-08,14.5
TRX07724,XHDEC,2024-08-07,424.15
TRX07725,OAOZW,2025-01-07,235.17
TRX07726,CVKNK,2025-11-11,222.82
TRX07727,AVBFC,2024-02-23,547.7
TRX07728,GCXBQ,2023-01-02,932.14
TRX07729,HYGEW,2024-04-20,948.39
TRX07730,FETDJ,2025-11-18,703.25
TRX07731,QYNOB,2024-05-08,354.07
TRX07732,XSSGO,2023-01-03,946.06
TRX07733,RXKWE,2025-12-02,10.6
TRX07734,WPUMR,2023-12-19,321.99
TRX07735,GQEFY,2024-06-04,229.95
TRX07736,CSUSS,2023-01-27,516.89
TRX07737,PPOEX,2023-01-09,45.74
TRX07738,SVYFJ,2024-04-21,925.84
TRX07739,JHEIV,2024-04-14,598.37
TRX07740,JKMRC,2025-06-12,572.09
TRX07741,PGHCW,2024-06-01,765.01
TRX07742,FEAJZ,2024-04-05,567.86
TRX07743,JZGZP,2023-07-06,219.67
TRX07744,SKYIE,2023-11-29,916.95
TRX07745,CMTRT,2024-04-28,896.6
TRX07746,PJYYW,2023-10-09,702.88
TRX07747,NEGGS,2024-06-07,447.32
TRX07748,QEZYF,2025-06-09,673.82
TRX07749,JGZWM,2024-07-04,79.25
TRX07750,VXEYA,2023-11-04,588.61
TRX07751,ANPDZ,2025-01-19,402.71
TRX07752,CXDPZ,2024-08-31,455.86
TRX07753,THXRZ,2023-06-11,883.65
TRX07754,STLFY,2025-01-24,970.94
TRX07755,ICOGN,2024-05-28,518.02
TRX07756,VFVED,2024-04-21,561.52
TRX07757,HATDC,2024-02-05,530.55
TRX07758,QPEEI,2024-03-15,696.88
TRX07759,CTJVI,2024-07-16,696.25
TRX07760,EGTAY,2025-07-06,240.91
TRX07761,DJVAR,2024-10-01,480.1
TRX07762,AENLH,2025-05-20,330.69
TRX07763,MRJDY,2024-03-17,130.68
TRX07764,CMDPI,2023-04-03,469.16
TRX07765,HSZDR,2025-06-20,570.07
TRX07766,GFNTZ,2024-04-15,174.88
TRX07767,DBKGH,2024-01-12,282.95
TRX07768,ITTDZ,2025-06-09,449.95
TRX07769,YUGSO,2023-04-23,796.62
TRX07770,FMUPH,2025-06-19,709.55
TRX07771,AMXLY,2023-07-17,855.34
TRX07772,SOLEG,2023-08-21,724.4
TRX07773,DXPYX,2025-10-26,398.53
TRX07774,OTTAY,2024-04-24,797.83
TRX07775,SNAIZ,2023-02-14,455.02
TRX07776,UUNJH,2024-10-18,219.52
TRX07777,OCSUY,2024-01-13,112.62
TRX07778,CFRYB,2025-10-11,258.1
TRX07779,QYUER,2023-08-17,417.82
TRX07780,GFCNN,2023-01-09,950.67
TRX07781,SNOBQ,2025-01-20,480.61
TRX07782,OWWQN,2025-03-09,470.06
TRX07783,SXMYJ,2025-09-19,456.22
TRX07784,EFJWS,2024-02-17,698.74
TRX07785,VAOIB,2024-08-29,772.62
TRX07786,MRXND,2025-07-19,72.05
TRX07787,KRFPA,2025-05-29,918.84
TRX07788,ODAHK,2023-10-07,938.25
TRX07789,GFLYO,2025-01-15,391.77
TRX07790,URHAH,2025-08-07,490.11
TRX07791,XDHGN,2024-11-21,459.3
TRX07792,EDHYH,2023-05-06,859.59
TRX07793,VOFWP,2024-03-03,814.45
TRX07794,GFNOI,2024-09-18,265.88
TRX07795,HEYLC,2023-09-26,653.25
TRX07796,SKFCC,2023-01-16,654.34
TRX07797,NFFTR,2024-01-05,626.24
TRX07798,JMTXF,2023-11-14,695.9
TRX07799,TAJON,2024-05-19,766.73
TRX07800,EXVML,2023-05-14,529.17
TRX07801,APKOD,2023-10-11,749.11
TRX07802,LSKVZ,2025-03-11,470.47
TRX07803,TGTOV,2025-05-09,716.56
TRX07804,QUOUR,2025-01-09,71.38
TRX07805,JCYLP,2024-04-03,255.6
TRX07806,WBEON,2024-05-25,585.63
TRX07807,DZZJA,2025-09-13,185.36
TRX07808,ZOXOW,2023-11-26,931.99
TRX07809,FFYVX,2025-08-06,355.87
TRX07810,FGGMS,2024-01-27,341.77
TRX07811,OLYAO,2024-10-03,322.99
TRX07812,UHBIA,2025-04-20,123.71
TRX07813,ZREES,2023-02-03,183.86
TRX07814,GYJMR,2025-01-17,90.82
TRX07815,KPEHT,2025-03-10,942.27
TRX07816,BRREV,2025-09-26,585.49
TRX07817,CCBYD,2025-03-22,396.74
TRX07818,PFBPM,2025-06-27,387.63
TRX07819,UABSM,2023-08-22,105.86
TRX07820,WRBWT,2023-08-05,28.36
TRX07821,IQSTK,2024-12-04,317.82
TRX07822,AHVGE,2024-02-20,731.0
TRX07823,JOBEN,2025-02-04,120.56
TRX07824,JOSBY,2024-09-02,732.0
TRX07825,JCWYT,2024-06-10,262.21
TRX07826,IQARY,2023-10-15,952.34
TRX07827,CUHKZ,2023-07-21,732.62
TRX07828,ANHAT,2025-12-13,195.48
TRX07829,VJCLA,2023-06-07,113.01
TRX07830,AKDGS,2025-12-27,60.8
TRX07831,OHFZD,2025-12-29,176.57
TRX07832,MRGNF,2023-01-01,807.54
TRX07833,GZQXF,2025-02-03,480.87
TRX07834,CYPKV,2025-05-07,944.59
TRX07835,TJVML,2025-03-23,759.64
TRX07836,ZKAUK,2024-09-29,221.48
TRX07837,AJCJN,2025-08-07,93.7
TRX07838,XDAQG,2025-05-30,511.86
TRX07839,KVKOC,2024-01-15,911.26
TRX07840,RXZZA,2023-12-24,321.2
TRX07841,TNVJO,2025-01-30,661.27
